IntentID,IntentName,Query,Response,,,
,股票,低位縮量兩顆星,首先股價在底部區域經歷了一段低迷時期，成交量也極度萎縮，此後進入複蘇期，伴隨成交量逐步放大，股價也緩緩上升到了一個新高度，但離底部區域並不遠。之後股價又開始了一段時期的盤整，成交量也漸漸縮小到接近啟動前的成交量。此時一切似乎都已趨於平靜，但往往預示著暴風雨即將來臨。當股價出現連續幾日震蕩上揚，伴隨放大的成交量，投資者就應密切關註。隨後股價又再度盤整兩天，日K線收出了兩根小陰星或小陽星，意味著主力在大幅拉抬前做最後的洗盤工作。兩顆小星線就象是總攻前發出的兩顆信號彈，多方將展開一輪凶猛的進攻。投資者如果能及時發現此信號，可以很舒服地搭一段順風車。,,,
,股票,基準點分析,樞軸點分析，是配合點數圖進行市場行情分析的一種重要方法。基準點分析有助於幫助市場交易人士正確判斷潛在支撐和阻力水準，以正確確定入市策略。,,,
,股票,成交量平均線指標,是指以成交量平均數來研判行情趨勢的技術指標。,,,
,股票,動量指標,又叫MTM指標，其英文全稱是“Momentom Index”，是一種專門研究股價波動的中短期技術分析工具。,,,
,股票,動向指數,又稱動向指標、趨向指標，股價在上漲及下跌過程中，藉創新高價或新低價的動能，研判多空買賣力道，藉以尋求多空雙方力道的均衡點，以及股價在多空雙方互動下，波動的趨劫循環過程。用以研判市場多空趨勢的指標，能預告「頭部確認」、「底部完成」的訊號，是為判斷波段走勢相當實用的技術分析方法。(資料來源:維基百科),,,
,股票,做價轉帳,轉帳交易的一種方式，是一種比較厲害的做法，一般是由某些投資集團操縱。他們先設兩個以上的帳戶，然後將自己帳戶中的某些股票價位拉高，拉鋸式地將股價抬高到頂峰狀態，而後大量拋出以吸引游資，等股票完全脫手，便再放這種股票不利的空氣，搞得人心惶惶，中小投資者紛紛大量低價拋售，他們抓住這個時機再大量購入，這種利用空頭原理、借轉帳手段以達到矇騙投資的行為，就叫做“做價轉帳”。,,,
,股票,調期轉帳,轉帳交易的一種方式。這種轉帳方式一般是因為投資者的“信用交易”融資期限將到，由於手頭不便，便將到期的股票出售，償還融資後再買進股票，這樣便延長了一次融資機會，這是延長信用交易的技巧。,,,
,股票,緊縮股,指投資者大量買進股票，因而信用交易膨脹而導致虧損。,,,
,股票,降低平均價格購買法,一種投資技術，是均衡成本投資法的一種。在股票價格下降時持續購進，以便降低所購股票的平均價格，待股價上升時實現利潤。,,,
,股票,平行線差指標,平行線差指標是目前股市分析技術指標中的一種中短期指標，它常用於大盤指數和個股的研判。,,,
,股票,迪馬克爾指標,主要用於預測未來股價的變化趨勢，適用於中短期波段趨勢的預測，並可提供買賣時機；同時，也適用短線操作。,,,
,股票,2B法則,指在股票的上升趨勢中，如果價格已經穿越或者非常接近先前的高(低)價而未能持續挺升，稍後趨勢又反轉回來，則趨勢很可能已經發生變化。2B法則里的B的意思就是Breakout(突破)。第一個B是突破先前的高位，豈料它是假突破，那個高位沒有形成支持，這回又跌破那個高位，那麼就是第二個B。,,,
,股票,鱷魚線,運用分形幾何學和非線性動力學的一組平均線（實際上就是一種比較特別的均線）。它分為藍、紅、綠三條。藍線被稱為鱷魚的顎部，紅線被稱為鱷魚的牙齒，綠色被稱為鱷魚的唇吻。它們的構造方法如下：顎部——13根價格線的平滑移動均線，並將數值向未來方向移動8根價格線；牙齒——8根價格線的平滑移動平均線，並將數值向未來方向移動5根價格線；唇吻——5根價格線的平滑移動均線，並將數值向未來方向移動3根價格線。,,,
,股票,分時走勢圖,它是把股票市場的交易信息實時地用曲線在坐標圖上加以顯示的技術圖形。坐標的橫軸是開市的時間，縱軸的上半部分是股價或指數，下半部分顯示的是成交量。分時走勢圖是股市現場交易的即時資料,,,
,股票,範圍膨脹指數,範圍膨脹指數（REI）對股價上升和下降階段的變化非常敏感，但在股價橫向盤整階段或股價急升和暴跌時卻無大的變化。該指標主要用於預測股價的未來走勢，並提供買賣時機，發出信號的準確率很高；但由於發出信號頻率較低，所以一般不宜單獨使用，應結合其他指標綜合研判。,,,
,股票,等級股票,公司經過一定階段的發展，計劃發行更多的股票籌集資金以擴大業務。但為了保持原有股東的全部權益和特權，將原發行股票與新發行股票分別定級，認購新發行股票的股東將不享有某些權利。,,,
,股票,撮合轉帳,轉帳交易的一種方式。股票經紀商同時接受兩戶以上同類同價同量的買賣委托時，很順理成章地給他們相互轉帳調配，買賣雙方稱心如意地相互交換股票，而經紀商居中一轉手便賺了兩筆佣金，三方皆大歡喜，有時買賣雙方在量、價、類上有些出入，那麼經紀商就會從中調劑，把交易做成。,,,
,股票,乖離率,簡稱Y值，是移動平均原理派生的一項技術指標，其功能主要是通過測算股價在波動過程中與移動平均線出現偏離的程度，從而得出股價在劇烈波動時因偏離移動平均趨勢而造成可能的回檔或反彈，以及股價在正常波動範圍內移動而形成繼續原有勢的可信度。,,,
,股票,估波指標,通過計算月度價格的變化速率的加權平均值來測量市場的動量，屬於長線指標。,,,
,股票,股東整體回報率,衡量上市公司價值創造能力的一個重要指標，等於股票在持有期間內的資本性收益加上股東所獲得的股息。,,,
,股票,KD指標死叉,是在KD的基礎上，對D再進行一次平滑，這次選擇的平滑工具是移動平均，而不是指數平滑。 Slowed KD中的K就是KD中的D，Slowed KD中的D是KD中的D的值移動平均。我們知道，經過平滑的比未經過平滑的慢，所以Slowed KD同KD的本質沒有什麼不同。,,,
,股票,麥克連指標MCL,本指標是一種市場廣量指標，藉平滑漲跌家數差值製作而成。 MCL指標是除了ADL指標之外，投資人最常採用的廣量指標。指標利用上漲或下跌家數變化，結合成交量為主要計算因數者，都可以稱之為 “廣量”指標。廣量指標又有以下兩點含義：,,,
,股票,MACD指標,根據均線的構造原理，對股票價格的收盤價進行平滑處理，求出算術平均值以後再進行計算，是一種趨向類指標。運用快速（短期）和慢速（長期）移動平均線及其聚合與分離的徵兆，加以雙重平滑運算。而根據移動平均線原理髮展出來的MACD，一則去除了移動平均線頻繁發出假信號的缺陷，二則保留了移動平均線的效果，因此，MACD指標具有均線趨勢性、穩重性、安定性等特點，是用來研判買賣股票的時機，預測股票價格漲跌的技術分析指標 。,,,
,股票,慢速隨機指標,慢速隨機指標（SLOWKD或SKD）優化了KD指標，通過差值平均過濾了短期的波動，使每次買賣點的趨勢反應避免了不必要的失誤。通常設SLOWKD參數為（36，5）,,,
,股票,MCO大盤指數指標,MCO大盤指數指標實際上是從MCL麥克連指標和MSI麥氏綜合指標進化變異過來的一種新指標，其原理與麥氏指標是相同的，只不過麥氏指標計算的是加權移動平均數，而MCO大盤指數指標計算的是指數平滑移動平均數。另外，MCO大盤指數指標更加突出的使用兩條移動平均線之差來研判行情。,,,
,股票,每股收益增長率,"在判別個股的成長性方面，主要有三個指標：一是EPS增長率，二是PEG，三是銷售收入增長率，這是檢驗個股有無成長性的試金石，也是一般機構衡量個股成長性方面的三大核心指標。EPS增長率,即每股收益增長率,是指反映了每一份公司股權可以分得的利潤的增長程度。該指標通常越高越好。",,,
,股票,能量潮指標,能量潮指標（On Balance Volume，OBV）是葛蘭維（Joe Granville）於本世紀60年代提出的，並被廣泛使用。股市技術分析的四大要素：價、量、時、空。OBV指標就是從“量”這個要素作為突破口，來發現熱門股票、分析股價運動趨勢的一種技術指標。它是將股市的人氣——成交量與股價的關係數字化、直觀化，以股市的成交量變化來衡量股市的推動力，從而研判股價的走勢。關於成交量方面的研究，OBV能量潮指標是一種相當重要的分析指標之一。,,,
,股票,年相對價位指標,表示的是當日的收盤價相對於過去一年內最高價和最低價的相對位置。比如，某支股票過去一年中最高價20元，最低價10元，現價位15元，則RPY為50%。具體設計思想是：把過去一年的最低價看作是0，把過去一年的最高價看作是100，那麼當日的收盤價在?0，100?上的相對位置就是RPY。,,,
,股票,拋物線轉向,也稱停損點轉向，其全稱叫“Stop and Reveres，縮寫“SAR”，是由美國技術分析大師威爾斯·威爾德（Wells Wilder）所創造的，是一種簡單易學、比較準確的中短期技術分析工具。拋物線轉向是利用拋物線方式，隨時調整停損點位置以觀察買賣點。由於停損點（又稱轉向點SAR）以弧形的方式移動，故稱之為拋物線轉向指標。,,,
,股票,PEG指標,PEG指標即市盈率相對盈利增長比率，是由上市公司的市盈率除以盈利增長速度得到的數值。該指標既可以通過市盈率考察公司目前的財務狀況，又通過盈利增長速度考察未來一段時期內公司的增長預期，因此是一個比較完美的選股參考指標。,,,
,股票,PIVOT指標,PIVOT指標的觀念很簡單，不需要計算任何東西，它純粹只是一個分析反轉點的方法而已。PIVOT意思是指“軸心”，軸心是用來確認反轉的基準，所以PIVOT指標其實就是找軸心的方法。,,,
,股票,價量趨勢,指很巧妙地把能量變化與價格趨勢有機地聯繫到了一起，從而構成了量價趨勢指標。,,,
,股票,錢龍指標QIAN,該指標屬於超買超賣型指標，是錢龍指標系統中輔助短線交易的利器。錢龍指標能預報股價進入超買超賣區、可以幫助人掌握先機。錢龍指標平均線參數可自行設置，系統預設的原始參數為6。在技術圖表欄中，該指標以兩條曲線反映，其中白色曲線由6日錢龍指標值連接而成，黃色曲線為該指標的6日平均線。,,,
,股票,邱氏量法,依股價水平座標值，換算成成交量漲跌比例，將量與價同時導入公式運算後研製而成。本指標是價量類的錢龍經典指標，可視為另外一種形式的成交量，消除傳統成交量忽高忽低的不確定性，對於量價是否配合的問題，提供了相當可靠的參考。在常規的技術分析中有一種觀點：“量比價先”。當量能放大到最大的時候，常常意味著頭部的到來；當量能縮小到最小的時候，常常意味著底部的出現。但是常規的量能柱狀圖可能有模糊的概念，即當地量出現以後，大多數人認為底部即將出現，可是事與願違，股價常常盤整後又創新低，同時成交量也爆出更低量，讓人琢磨不透；反之在量能放大的時候也是如此。這使得由以上分析得出的結論常常出現失誤。,,,
,股票,錢龍短線指標,"表現形式類似平滑異同移動平均線（MACD）,由白色指標線和黃色均線構成，同時用紅、綠色的柱狀線表示指標強、弱趨勢。指標、均線、柱狀線都以0軸為強、弱勢的區分參考線。",,,
,股票,錢龍中線指標,做為大勢型的指標，C&A把價量放在一起統計，比只統計價的平滑異同移動平均線MACD有更好的趨勢提示作用。當C&A的紅柱呈現逐漸縮小的態勢、並且低於其線形平均線的話，就要時刻關註兩條線形平均線的交叉情況了。如果量能無法放大，必然意味著後續買盤力量的不足，線形平均線死叉走出下跌行情也就是必然的。當量能繼續放大，可以把後面的紅柱狀同前面的紅柱狀進行比較，如果出現背離的情況，代表浪形走完，可以等待紅柱跌破線形的時刻賣出。在綠柱的情況下，運用方式相反。,,,
,股票,錢龍長線指標,是一種加權的量價指標，其作用在於測量近期資金動向。應該是屬於中短線趨勢類指標。通過長線持有股票而獲得更大收益是一部分股民期望的投資方式，它既可以免去經常短線操作的浮躁心理，也能取得最大的利潤。但事實上，股民很難較為準確地預測和尋找類似的股票。可以用一些趨勢指標如平滑異同移動平均線（MACD）等來判斷，但效果可能並不理想。在這方面錢龍長線有它的特長。錢龍長線指標表現形式類似平滑異同移動平均線（MACD）和三重指數平滑移動平均指標（TRIX）等趨勢型指標，但更加強調一種趨勢的概念。該指標是由白色指標線和黃色均線構成，用紅、綠色柱狀線表示強弱趨勢，並力圖找到一種趨勢以及中長線的買入賣出點，在實踐中也顯示出更勝一籌的情況。,,,
,股票,區間震蕩線,一段周期的移動平均線，其周期的二分之一處，是價格重心的聚集點。以20天的周期為例，第10天是整段周期的重心平衡點。移動平均線的形狀，很像一條波浪狀扭曲的繩子，股價在這條繩子的周圍，上下來回穿梭。如果消除扭曲的波動，將這條繩子拉平，重心平衡點視為圖表上的0軸。把當日價格與重心平衡點間的差距，繪製於0軸的上下方。如此一來，可以更清楚的顯現出短周期的高、低點。假設移動平均線是長周期的迴圈，股價波動是短周期迴圈。那麼，大家可以發現，DPO指標為了避免長、短周期互相干擾，直接將移動平均線拉直後，當成0軸。然後依據Envelope軌道線的做法，在移動平均線（0軸）的上下方，以固定百分比的差距，設定兩條上限和下限，代表股價的超買超賣界限值。,,,
,股票,十字過濾線,作用在於分辨行情的種類，為了讓技術分析的訊號，充分的發揮功能，不同的市況，必須搭配不同的指標。如果指標的選擇錯誤，必然沒辦法得到好的操作結果。因此，辨別目前行情的地位，是每一位股民進行交易投資之前最重要的工作。VHF指標，解決了上述的問題，提供股民清晰明確的訊號，可以澄清“趨勢行情”與“箱型行情”的界限。經過VHF指標過濾後的行情，可以幫助股民選擇最佳的指標組合。,,,
,股票,雙乖離率,也是從移動平均線的原理派生出來的一種分析指標，它通過計算兩條移動平均線之間距度的變化，來推測價格的走勢。一般多採用3~6或6~12作短線進出,,,
,股票,舍子線,指股票在下躍行情中，跳空出現十字線，這暗示著築底已經完成，為反彈之應兆。由此我們可以從舍子線的圖形上來判斷股票的買賣時機。,,,
,股票,山寨陽線,"指大盤的指數未能真實的反映股市實際情況，而產生了含有虛高成分的陽線。2009年12月4日，滬深市再現久違的""二八行情""，當日有八成個股下跌，創業板跌幅尤為慘重，因此，12月4日的這根陽線，被許多股民稱為""山寨陽線""。",,,
,股票,騰落指數,以股票每天上漲或下跌之家數作為計算與觀察的對象，以瞭解股票市人氣的盛衰，探測大勢內在的動量是強勢還是弱勢，用以研判股市未來動向的技術性指標。,,,
,股票,TRIX指標,又叫三重指數平滑移動平均指標，其英文全名為“Triple Exponentially Smoothed Average”，是一種研究股價趨勢的長期技術分析工具。,,,
,股票,T形小陰線,股價經過短暫整理之後，即將再上一個臺階前的人貨信號。當幾個交易日後漲幅超過15％時，應考慮及時減磅離場。,,,
,股票,引力線UDL指標,指錢龍軟體Windows版分析系統根據指標的設計原理以及市場的實際情況，對原有指標進行了一些合理化的改進。,,,
,股票,威廉指數,利用擺動點來度量市場的超買超賣現象，所以可以此預測迴圈周期內的高和低點，找出其有效信號，是分析市場短期行情走勢的技術指標。計算時先要決定周期天數，用此數取一個買賣迴圈的半數。許多分析家認為一個買賣迴圈為28天，除開周六、日，實際交易日為20天。一個較長的買賣迴圈期為56天，除開周六、日，交易日是40天，如各取其一半正好是10天和20天。也有取5天周期來計算%R的。,,,
,股票,委比,委比是衡量一段時間內場內買、賣盤強弱的技術指標；是所有要買入的量與要賣出的量的比，不是已成交的。,,,
,股票,委差,"指股市某品種當前買量之和減去賣量之和。反映買賣雙方的力量對比。正數為買方較強，負數為拋壓較重。委買委賣的差值（即委差），是投資者意願的體現，一定程度上反映了價格的發展方向。委差為正，價格上升的可能性就大，反之，下降的可能性大。之所以加上""某種程度上"",是因為還有人為干擾的因素，比如主力製造的假象等。",,,
,股票,5日均線,"線指標實際上是移動平均線指標的簡稱。由於該指標是反映價格運行趨勢的重要指標，其運行趨勢一旦形成，將在一段時間內繼續保持，趨勢運行所形成的高點或低點又分別具有阻擋或支撐作用，因此均線指標所在的點位往往是十分重要的支撐或阻力位，這就為我們提供了買進或賣出的有利時機，均線系統的價值也正在於此。5日均線顧名思義就是5天股票成交價格平均價。均線向上是均線多頭。均線向上產生的交叉是金叉,反之是死叉。",,,
,股票,威力雷達指標,是錢龍系列分析產品中特有技術指標，它在指標編製中考慮到大盤指數與個股間的因素，從而進行編製的。所以它是一種針對個股分析使用的指標。該指標包括兩支移動線，白色為指標線，黃色為指標移動平均線。,,,標的物
,股票,威廉多空力度線,操作原則與OBV指標相同，但比OBV指標更有意義，能提前指出股價破位。,,,
,股票,下降插入線,下降插入線形態為下降趨勢中的持續性形態。價格或指數處於持續陰跌的走勢中，連續出現小陰線，但隨後股價跳空低開不斷反彈，收出一根低開高走的陽線，但這跟陽線並沒有將前一個交易日的陰線吞併，且最高價未能突破前一日的開盤價，只是插入前一根陰線的實體內部，形成下降插入線形態，此為下跌過程中多方的垂死掙扎，後市仍有尋底空間。,,,
,股票,旋進周期,旋進周期是在甲子周期的基礎上重建的周期體系，它完善了甲子周期的頻率取用，能夠針對某個焦點定位未來周期的基頻，同時依據基頻擴展。旋進周期所捕捉的是股市的轉向焦點和震蕩區域焦點。,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,股票,補倉,補倉是指投資者在持有一定數量的某種證券的基礎上，又買入同一種證券。補倉是被套牢後的一種被動應變策略，它本身不是一個解套的好辦法，但在某些特定情況下它是最合適的方法。補倉，就是因為股價下跌被套，為了攤低該股票的成本，而進行的買入行為 。補倉的前提：跌幅比較深，損失較大；預期股票即將上升或反彈。補倉的作用：以更低的價格購買該股票，使單位成本價格下降，以期望在補倉之後反彈拋出，將補倉所買回來的股票所賺取的利潤彌補高價位股票的損失。,,,
,股票,一手股票,是指每種股票所設的最低交易額，也是一個交易單位。(資料來源:維基百科),,,
,股票,套利,是指投資者或借貸者同時利用兩地利息率的差價和貨幣匯率的差價，流動資本以賺取利潤。通常指在某種實物資產或金融資產（在同一市場或不同市場）擁有兩個價格的情況下，以較低的價格買進，較高的價格賣出，從而獲取低風險的收益。(資料來源:維基百科),,,
,股票,背離,背離又稱背馳，是指當股票或指數在下跌或上漲過程中，不斷創新低（高），而一些技術指標不跟隨創新低（高），稱為背離。在背離過程中，升勢或跌勢會放緩，股價的走勢將會逆轉。所謂底背離就是股價或指數處於相對地位。頂背離反之。,,,
,股票,當沖,是金融市場上的一種交易行為，是為了從當日證券或商品價格的波動中賺取利潤，或是在股票或金融期貨市場上買進或賣出後，為了避免價格波動的風險，在當天進行拋補以軋平頭寸，而在同一日買進及賣出同一檔金融商品的投機式交易。會以當日沖銷方式進行的大多是股票、期貨、選擇權、外匯等和一系列期貨合約，如股指期貨，利率期貨，貨幣期貨和商品期貨。使用這種交易方式的投資者常被稱為當沖客（day trader）。(資料來源:維基百科),,,
,股票,開盤價,指每天成交中最先的一筆成交的價格。,,,
,股票,收盤價,指每天成交中最後的一筆股票的價格，也就是收盤價格。,,,
,股票,成交量,指當天成交的股票數量。,,,
,股票,最高價,指當天股票成交的各種不同價格是最高的成交價格。,,,
,股票,最低價,指當天成交的不同價格中最低成交價格。,,,
,股票,升高盤,是指開盤價比前一天收盤價高出許多。,,,
,股票,開低盤,是指開盤價比前一天收盤價低出許多。,,,
,股票,盤檔,是指投資者不積極買賣，多採取觀望態度，使當天股價的變動幅度很小，這種情況稱為盤檔。,,,
,股票,盤堅,股價緩慢上漲，稱為盤堅。,,,
,股票,盤整,是指股價經過一段急劇上漲或下跌後，開始小幅度波動，進入穩定變動階段，這種現象稱為整理，整理是下一次大變動的準備階段。,,,
,股票,盤軟,股價緩慢下跌，稱為盤軟。,,,
i,股票,跳空,指受強烈利多或利空消息刺激，股價開始大幅度跳動。跳空通常在股價大變動的開始或結束前出現。,,,
,股票,回檔,是指股價上升過程中，因上漲過速而暫時回跌的現象。,,,
,股票,反彈,是指在下跌的行情中，股價有時由於下跌速度太快，受到買方支撐面暫時回升的現象。反彈幅度較下跌幅度小，反彈後恢復下跌趨勢。,,,
,股票,斬倉,因市價的波動，客戶的帳目出現（或將出現）虧損，為了保障客戶不會損失保證金，經紀行會逢動為客戶平倉，以保不受損失。,,,
,股票,戥倉,待大量股票者，估計股市將會下跌，但不想賣出股票，又想減輕風險，就沽出一定數量的期貨對沖，叫做戥倉。,,,
,股票,暗盤,指大利市機以外的股份交易買賣。由於當中的買賣並不曝露於大眾之前，不會經聯交所披露其中內容，所以這些買賣被稱之為暗盤。,,,
,股票,拋售,由於突發的壞消息影響的恐懼心理，股票持有者急速賣出股票所造成的下跌。,,,
,股票,峰價,某一時期市價的最高點。,,,
,股票,底價,某一時期內大市所到達的最低價格。,,,
,股票,利空出盡,在證券市場上，證券價格因各種不利消息的影響而下跌，這種趨勢持續一段時間，跌到一定的程度，投資者須不再被這些“利空”的因素所影響，證券價格開始反彈上升，這種現象就被稱作“利空出盡”。,,,
,股票,保證金維持規則,當保證金購買的股票價格下跌時，如果客戶股票全部賣出，還去經紀人貸款後剩餘額不足股票市場價值的25%，那麼經紀人必須向客戶提出增加保證金以維持保證金購買的規則。,,,
,股票,便士股票,公司以低價發行，且具有高度投機性的股票。在歐美等國家，常以低於一美元的股票出售，也稱為低價股票。,,,
,股票,平均投資法,買賣股票的一種方法。指以一定的股票、金額、時間、持續投資的方法，買賣的平均值越低越能獲利。,,,
,股票,順彈,投資者隨著股價的行情變化而採取同一方向的行動稱之為“順彈”。即股價若上漲則買進股票，股價若下跌則賣出股票。,,,
,股票,逆彈,投資者對股市的行情變化採取反向的行動，即股價行情下跌時買進，上漲時賣出。,,,
,股票,周年分紅,公司創立周年經念日，或股票上市的周年紀念日，公司便會分紅，通常以一期為標準。,,,
,股票,周期性股票,指支付股息非常高（當然股價也相對高），並隨著經濟周期的盛衰而漲落的股票。這類股票多為投機性的股票。,,,
,股票,股票周轉率,一年中股票交易的股數占交易所上市股票股數、個人和機構發行總股數的百分比。,,,
,股票,坐轎子,"目光銳利或事先得到信息的投資人，在大戶暗中買進或賣出時，或在利多或利空消息公佈前，先期買進或賣出股票，待散戶大量跟進或跟出，造成股價大幅度上漲或下跌時，再賣出或買回，坐享厚利，這就叫“坐轎子""。",,,
,股票,抬轎子,利多或利空消息公佈後，認為股價將大幅度變動，跟著搶進搶出，獲利有限，甚至常被套牢的人，就是給別人抬轎子。,,,
,股票,作手,在股市中炒作哄抬，用不正當方法把股票炒高後賣掉，然後再設法壓低行情，低價補回；或趁低價買進，炒作哄抬後，高價賣出。這種人被稱為作手。,,,
,股票,大戶,就是大額投資人，例如財團、信托公司以及其它擁有龐大資金的集團或個人。,,,
,股票,散戶,就是買賣股票數量很少的小額投資者。,,,
,股票,斷頭,是指搶多頭帽子，買進股票，不料當天股價末上漲，反而下跌，只好低價賠本賣出。,,,
,股票,搶帽子,指當天低買再高賣，或高賣再低買，買賣股票的種類和數量都相同，從中賺取差價的行為。,,,
,股票,帽客,從事搶帽子行為的人，稱為帽客。,,,
,股票,軋空,是普遍認為當天股價將下跌，於是都搶空頭帽子，然而股價並末大幅度下跌，無法低價買進，收盤前只好競相補進，反而使收盤價大幅度升高的情況。,,,
,股票,多殺多,是普遍認為當天股價將上漲，於是市場上搶多頭帽子的特別多，然而股價卻沒有大幅度上漲，等交易快結束時，競相賣出，造成收盤價大幅度下跌的情況。,,,
,股票,領導股,是指對股票市場整個行情變化趨勢具有領導作用的股票。領導股必為熱門股。,,,
,股票,冷門股,是指交易量小，流通性差甚至沒有交易，價格變動小的股票。,,,
,股票,熱門股,是指交易量大、流通性強、價格變動幅度大的股票。,,,
,股票,票麵價值,指公司最初所定股票票面值。,,,
,股票,僵牢,指股市上經常會出現股價徘徊緩滯的局面，在一定時期內既上不去，也下不來，上海投資者們稱此為僵牢,,,
,股票,離散量,股價一波比一波高，而ADVOL 一波比一波低，兩者產生背離時，為賣出信號。股價一波比一波低，而ADVOL 一波比一波高，兩者產生背離時，為買進信號。ADVOL向上交叉N日平均線時，為買進信號；ADVOL向下交叉N日平均線時，為賣出信號。,,,
,股票,新三價線指標,"新三價線指標，英文全稱Three Line Break，縮寫TLB或TBL，屬於圖表型指標，是反映價格變動的一系列豎線，同Kagi, OX圖，磚形圖(Renko Chart)圖表一樣，它忽略了價格變動的時間因素。（註：這三種圖線不記錄時間坐標，由價格的變動完全確定圖線）。",,,
,股票,,,,,
,股票,,,,,
,股票,,,,,
,股票,,,,,
,股票,,,,,
,股票,,,,,
,股票,,,,,
,股票,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,債券,債券,是發行者為籌集資金發行的、在約定時間支付一定比例的利息，並在到期時償還本金的一種有價證券。根據發行方不同，可分為政府債券、金融債券以及公司債券。投資者購入債券，就如借出資金予政府、大企業或其他債券發行機構。這三者中政府債券因為有政府稅收作為保障，因而風險最小，但收益也最小。公司債券風險最大，可能的收益也最大。債券持有者是債權人，發行者為債務人。與銀行信貸不同的是，債券是一種直接債務關係。銀行信貸通過存款人——銀行，銀行——貸款人形成間接的債務關係。債券不論何種形式，大都可以在市場上進行買賣，並因此形成了債券市場。(資料來源:維基百科),,,
,債券,公債,公債指一個國家的中央政府與地方政府所借的債，中央政府借的債被稱為國債，地方政府借的債被稱為地方債。(資料來源:維基百科),,,
,債券,國債,國債券也被稱為國庫券、國家債券、中央政府債券、聯邦政府債券，是一個國家的中央政府或聯邦政府發行的公共債券。(資料來源:維基百科),,,
,債券,地方債券,地方政府債券（簡稱地方債券），是一個國家的地方政府發行並負責償還的債券。(資料來源:維基百科),,,
,債券,金融債券,金融債券是由銀行和非銀行金融機構為籌集資金而發行的債券。中國為籌集資金用於發放城鎮集體企業和鄉鎮企業特種貸款，1985年首次由中國工商銀行和中國農業銀行發行金融債券。(資料來源:維基百科),,,
,債券,公司債券,某一家公司發行的債券。(資料來源:維基百科),,,
,債券,貼現債券,是指在票面上不規定利率，發行時按某一折扣率，以低於票面金額的價格發行，到期時仍按面額償還本金的債券。貼現債券又稱貼水債券，指以低於面值發行，發行價與票面金額之差額相當於預先支付的利息，債券期滿時按面值償付的債券。(資料來源:維基百科),,,
,債券,附息債券,在債券存續期內，對持有人（投資人）定期支付利息（通常每半年或每年支付一次），按照計息的方式不同，這類債券還可細分為固定利率債券和浮動利率債券兩大類。有些附息債券可以根據合約條款推遲支付定期利率，被稱為緩息債券。(資料來源:維基百科),,,
,債券,息票累積債券,債券持有人(投資人)必須在債券到期時一次性獲得本息，存續期沒有利息支付。(資料來源:維基百科),,,
,債券,零息債券,不付利息的債券。發行價一般是低於票面值發售。(資料來源:維基百科),,,
,債券,永久債券,又稱永續債券或萬年公債。是一種永恆的、沒有到期日期的債券，也稱為Perp。因此，它可被視為一種股權，而不是債務。永久債券按期支付債息直到永遠，發行人不一定要贖回。永久債券產生永遠的現金流是永久性的。(資料來源:維基百科),,,
,債券,公募債券,指發行人向不特定的社會公眾投資者公開發行的債券。該債券可以在公開的證券市場上市交易，流動性好。(資料來源:維基百科),,,
,債券,私募債券,指發行人向特定投資者發行的債券。(資料來源:維基百科),,,
,債券,有擔保債券,以抵押財產為擔保發行的債券。一是抵押債券公司以不動產作為擔保；二是質押債券公司以其它有價證券（如子公司股票或其它債券）作為擔保所發行的公司債券。另外，在一些相關的法律法規中，質押債券是指已由政府、中央銀行、政策性銀行等部門和單位發行，在中央國債登記結算有限責任公司託管的政府債券、中央銀行債券、政策性金融債券，以及經人民銀行認可、可用於質押的其他有價證券；三是保證債券以第三人作為擔保。(資料來源:維基百科),,,
,債券,無擔保債券,也稱為信用債券。,,,
,債券,實體債券,實物債券，一般印有債券面額、債券利率、債券期限、債券發行人全稱、還本付息方式等。(資料來源:維基百科),,,
,債券,憑證式債券,憑證式國債是一種國家儲蓄債，以「憑證式國債收款憑證」記錄債權，不能上市流通，從購買之日起計息。在持有期內，持券人如遇特殊情況需要現金，可以到購買網點提前兌取。提前兌取時除償還本金外，利息按實際持有天數及相應的利率檔次計算，經辦機構按兌付本金的1?收取手續費；憑證式國債到期是一次性支付本金及利息，獲得的是單利；固定利率；憑證式國債又分為紙質憑證式國債、電子記帳憑證式國債。(資料來源:維基百科),,,
,債券,記帳式債券,又名無紙化國債，準確定義是由財政部通過無紙化方式發行的、以電腦記帳方式記錄債權，並可以上市交易的債券，但不可提前兌付。記帳式國債根據不同的年限，有不同的付息方式，一般中長期的記帳式國債，採用年付或半年付，這些利息可以用來再投資，相當於複利記息；浮動利率。(資料來源:維基百科),,,
,債券,綠色債券,"又名氣候債券，是種相對新穎的定息金融產品，指的是為各種為舒緩氣候變化問題的項目集資的債務證券。綠色證券的發行量和存量增速迅猛，存量在2016年達到了1,600億美元，而單計算2016年便有700億美元的新發行綠色債券。(資料來源:維基百科)",,,
,債券,銀色債券,是香港政府在2016-2018年發行的零售債券，只限年滿 65歲的香港身份證持有人購買，息率為綜合物價消費指數過去六個月的變化平均值或2厘（2018及2019年批次改為3厘），以較高者為準。(資料來源:維基百科),,,
